id,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,Company_location,company_location_3Char,comp_size,Experience,Emply_Type,Country_Company,Country_Emply,Company_size,Category,Remote_Work,Machine_learning
424,2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
425,2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
426,2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Engineer,80-100%,Not ML
427,2022,MI,FT,Data Engineer,45000,EUR,49461,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
428,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
429,2022,MI,FT,Data Analyst,30000,GBP,39263,GB,100,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
430,2022,MI,FT,Data Analyst,40000,EUR,43966,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
431,2022,MI,FT,Data Analyst,30000,EUR,32974,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
432,2022,MI,FT,Data Engineer,80000,EUR,87932,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
433,2022,MI,FT,Data Engineer,70000,EUR,76940,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
434,2022,MI,FT,Data Engineer,80000,GBP,104702,GB,100,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
435,2022,MI,FT,Data Engineer,70000,GBP,91614,GB,100,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
436,2022,MI,FT,Data Engineer,60000,EUR,65949,ES,100,ES,ESP,M,Mid-level Intermediate ,Full-time ,Spain,Spain,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
437,2022,MI,FT,Data Engineer,80000,EUR,87932,GR,100,GR,GRC,M,Mid-level Intermediate ,Full-time ,Greece,Greece,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
438,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,ML Professional
439,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,ML Professional
440,2022,MI,FT,Data Analyst,40000,EUR,43966,GR,100,GR,GRC,M,Mid-level Intermediate ,Full-time ,Greece,Greece,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
441,2022,MI,FT,Data Analyst,30000,EUR,32974,GR,100,GR,GRC,M,Mid-level Intermediate ,Full-time ,Greece,Greece,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
442,2022,MI,FT,Data Engineer,75000,GBP,98158,GB,100,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
443,2022,MI,FT,Data Engineer,60000,GBP,78526,GB,100,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
444,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
445,2022,MI,FT,Data Engineer,70000,EUR,76940,GR,100,GR,GRC,M,Mid-level Intermediate ,Full-time ,Greece,Greece,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
446,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Engineer,80-100%,Not ML
447,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Engineer,80-100%,Not ML
448,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
449,2022,EN,FT,ML Engineer,20000,EUR,21983,PT,100,PT,0,L,Entry-level Junior ,Full-time ,Part-time ,Part-time ,Large_Greater_than_250_Emp,Engineer,80-100%,Not ML
450,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
451,2022,MI,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,CAN,M,Mid-level Intermediate ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Other,80-100%,ML Professional
452,2022,EX,FT,Director of Data Science,250000,CAD,196979,CA,50,CA,CAN,L,Executive-level Director,Full-time ,Canada,Canada,Large_Greater_than_250_Emp,Scientist,20-80%,Not ML
453,2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,USA,S,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Small_Less_than_50_Emp,Engineer,80-100%,ML Professional
454,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,USA,M,Entry-level Junior ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
455,2022,MI,FT,NLP Engineer,240000,CNY,37236,US,50,US,USA,L,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Engineer,20-80%,Not ML
456,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
457,2022,SE,FT,Lead Machine Learning Engineer,80000,EUR,87932,DE,0,DE,DEU,M,Senior-level Expert ,Full-time ,Germany,Germany,Medium_Between_50_and_250_Emp,Engineer,0-20%,ML Professional
458,2022,MI,FT,Business Data Analyst,1400000,INR,18442,IN,100,IN,IND,M,Mid-level Intermediate ,Full-time ,India,India,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
459,2022,MI,FT,Data Scientist,2400000,INR,31615,IN,100,IN,IND,L,Mid-level Intermediate ,Full-time ,India,India,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
460,2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,58255,PT,50,PT,0,L,Mid-level Intermediate ,Full-time ,Part-time ,Part-time ,Large_Greater_than_250_Emp,Engineer,20-80%,ML Professional
461,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,USA,L,Entry-level Junior ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Analysis,20-80%,Not ML
462,2022,MI,PT,Data Engineer,50000,EUR,54957,DE,50,DE,DEU,L,Mid-level Intermediate ,Part-time ,Germany,Germany,Large_Greater_than_250_Emp,Engineer,20-80%,Not ML
463,2022,EN,FT,Data Scientist,1400000,INR,18442,IN,100,IN,IND,M,Entry-level Junior ,Full-time ,India,India,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
464,2022,SE,FT,Principal Data Scientist,148000,EUR,162674,DE,100,DE,DEU,M,Senior-level Expert ,Full-time ,Germany,Germany,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
465,2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,USA,M,Entry-level Junior ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
466,2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,20-80%,Not ML
467,2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
468,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
469,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
470,2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
471,2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
472,2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
473,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
474,2022,MI,FT,Data Scientist,140000,GBP,183228,GB,0,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
475,2022,MI,FT,Data Scientist,70000,GBP,91614,GB,0,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
476,2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
477,2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,ML Professional
478,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
479,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
480,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,AE,100,AE,ARE,S,Senior-level Expert ,Full-time ,United Arab Emirates,United Arab Emirates,Small_Less_than_50_Emp,Engineer,80-100%,ML Professional
481,2022,SE,FT,Machine Learning Engineer,65000,USD,65000,AE,100,AE,ARE,S,Senior-level Expert ,Full-time ,United Arab Emirates,United Arab Emirates,Small_Less_than_50_Emp,Engineer,80-100%,ML Professional
482,2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,USA,M,Executive-level Director,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
483,2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,USA,M,Executive-level Director,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
484,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
485,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,ML Professional
486,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
487,2022,EN,PT,Data Scientist,100000,USD,100000,DZ,50,DZ,DZA,M,Entry-level Junior ,Part-time ,Algeria,Algeria,Medium_Between_50_and_250_Emp,Scientist,20-80%,Not ML
488,2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,USA,M,Mid-level Intermediate ,Freelance,United States of America,Canada,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
489,2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,31875,TN,100,CZ,CZE,M,Entry-level Junior ,Contract ,Czechia,Tunisia,Medium_Between_50_and_250_Emp,Scientist,80-100%,ML Professional
490,2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,Malaysia,Medium_Between_50_and_250_Emp,Other,80-100%,Not ML
491,2022,MI,FT,Principal Data Analyst,75000,USD,75000,CA,100,CA,CAN,S,Mid-level Intermediate ,Full-time ,Canada,Canada,Small_Less_than_50_Emp,Analysis,80-100%,Not ML
492,2022,MI,FT,Data Scientist,150000,PLN,35590,PL,100,PL,POL,L,Mid-level Intermediate ,Full-time ,Poland,Poland,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
493,2022,SE,FT,Machine Learning Developer,100000,CAD,78791,CA,100,CA,CAN,M,Senior-level Expert ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Other,80-100%,ML Professional
494,2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,Brazil,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
495,2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,20-80%,ML Professional
496,2022,EN,FT,Data Engineer,52800,EUR,58035,PK,100,DE,DEU,M,Entry-level Junior ,Full-time ,Germany,Pakistan,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
497,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
498,2022,SE,FT,Research Scientist,85000,EUR,93427,FR,50,FR,FRA,L,Senior-level Expert ,Full-time ,France,France,Large_Greater_than_250_Emp,Scientist,20-80%,Not ML
499,2022,EN,FT,Data Scientist,66500,CAD,52396,CA,100,CA,CAN,L,Entry-level Junior ,Full-time ,Canada,Canada,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
500,2022,SE,FT,Machine Learning Engineer,57000,EUR,62651,NL,100,NL,NLD,L,Senior-level Expert ,Full-time ,Netherlands,Netherlands,Large_Greater_than_250_Emp,Engineer,80-100%,ML Professional
501,2022,MI,FT,Head of Data,30000,EUR,32974,EE,100,EE,EST,S,Mid-level Intermediate ,Full-time ,Estonia,Estonia,Small_Less_than_50_Emp,Other,80-100%,Not ML
502,2022,EN,FT,Data Scientist,40000,USD,40000,JP,100,MY,MYS,L,Entry-level Junior ,Full-time ,Malaysia,Japan,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
503,2022,MI,FT,Machine Learning Engineer,121000,AUD,87425,AU,100,AU,AUS,L,Mid-level Intermediate ,Full-time ,Australia,Australia,Large_Greater_than_250_Emp,Engineer,80-100%,ML Professional
504,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
505,2022,EN,FT,Data Scientist,120000,AUD,86703,AU,50,AU,AUS,M,Entry-level Junior ,Full-time ,Australia,Australia,Medium_Between_50_and_250_Emp,Scientist,20-80%,Not ML
506,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,USA,L,Mid-level Intermediate ,Full-time ,United States of America,Bolivia,Large_Greater_than_250_Emp,Scientist,80-100%,ML Professional
507,2022,MI,FT,Research Scientist,59000,EUR,64849,AT,0,AT,AUT,L,Mid-level Intermediate ,Full-time ,Austria,Austria,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
508,2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,USA,L,Entry-level Junior ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
509,2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,USA,L,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
510,2022,EN,FT,Computer Vision Software Engineer,150000,USD,150000,AU,100,AU,AUS,S,Entry-level Junior ,Full-time ,Australia,Australia,Small_Less_than_50_Emp,Engineer,80-100%,Not ML
511,2022,MI,FT,Business Data Analyst,90000,CAD,70912,CA,50,CA,CAN,L,Mid-level Intermediate ,Full-time ,Canada,Canada,Large_Greater_than_250_Emp,Analysis,20-80%,Not ML
512,2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,USA,S,Entry-level Junior ,Full-time ,United States of America,United States of America,Small_Less_than_50_Emp,Engineer,80-100%,Not ML
513,2022,SE,FT,Machine Learning Engineer,65000,EUR,71444,IE,100,IE,IRL,S,Senior-level Expert ,Full-time ,Ireland,Ireland,Small_Less_than_50_Emp,Engineer,80-100%,ML Professional
514,2022,EN,FT,Data Analytics Engineer,20000,USD,20000,PK,0,PK,PAK,M,Entry-level Junior ,Full-time ,Pakistan,Pakistan,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
515,2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,USA,S,Mid-level Intermediate ,Full-time ,United States of America,Russian Federation,Small_Less_than_50_Emp,Scientist,80-100%,Not ML
516,2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
517,2022,MI,FT,Data Engineer,62000,EUR,68147,FR,100,FR,FRA,M,Mid-level Intermediate ,Full-time ,France,France,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
518,2022,MI,FT,Data Scientist,115000,CHF,122346,CH,0,CH,CHE,L,Mid-level Intermediate ,Full-time ,Switzerland,Switzerland,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
519,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
520,2022,MI,FT,Data Scientist,88000,CAD,69336,CA,100,CA,CAN,M,Mid-level Intermediate ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
521,2022,EN,FT,Computer Vision Engineer,10000,USD,10000,PT,100,LU,LUX,M,Entry-level Junior ,Full-time ,Luxembourg,Part-time ,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
522,2022,MI,FT,Data Analyst,20000,USD,20000,GR,100,GR,GRC,S,Mid-level Intermediate ,Full-time ,Greece,Greece,Small_Less_than_50_Emp,Analysis,80-100%,Not ML
523,2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Analysis,80-100%,Not ML
524,2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,USA,L,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
525,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
526,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
527,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
528,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
529,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
530,2022,MI,FT,Data Analyst,85000,USD,85000,CA,0,CA,CAN,M,Mid-level Intermediate ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
531,2022,MI,FT,Data Analyst,75000,USD,75000,CA,0,CA,CAN,M,Mid-level Intermediate ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
532,2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,ML Professional
533,2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,ML Professional
534,2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Other,80-100%,Not ML
535,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Other,80-100%,Not ML
536,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
537,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
538,2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
539,2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
540,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
541,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
542,2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
543,2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
544,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
545,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
546,2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
547,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
548,2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
549,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
550,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
551,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,USA,L,Senior-level Expert ,Full-time ,United States of America,United States of America,Large_Greater_than_250_Emp,Scientist,0-20%,Not ML
552,2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
553,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
554,2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
555,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
556,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
557,2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
558,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
559,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,0-20%,Not ML
560,2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
561,2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
562,2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
563,2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
564,2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
